ticker,side,event_date,entry,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dist_hi_52w_pct,dist_lo_52w_pct,rsi14,dollar_vol_m,attempt_no,touch_no,ret_s10_none,days_s10_none,ret_s10_tp20,days_s10_tp20,ret_s10_tp40,days_s10_tp40,ret_s10_atr3x,days_s10_atr3x,ret_s10_atr4x,days_s10_atr4x,ret_s15_none,days_s15_none,ret_s15_tp20,days_s15_tp20,ret_s15_tp40,days_s15_tp40,ret_s15_atr3x,days_s15_atr3x,ret_s15_atr4x,days_s15_atr4x,ret_s20_none,days_s20_none,ret_s20_tp20,days_s20_tp20,ret_s20_tp40,days_s20_tp40,ret_s20_atr3x,days_s20_atr3x,ret_s20_atr4x,days_s20_atr4x
ACA,upper,2025-03-24,81.85,1.61,-23.4,143,0.62,3.18,-11.18,-27.84,-27.84,12.51,41.3,32.05,7.0,,-5.28,5,-5.28,5,-5.28,5,-5.28,5,-5.28,5,-6.87,5,-6.87,5,-6.87,5,-6.87,5,-6.87,5,-8.87,9,-8.87,9,-8.87,9,-8.87,9,-8.87,9
ACA,upper,2025-04-02,81.42,1.83,-23.4,150,0.91,3.08,-1.12,-28.22,-28.22,11.92,45.5,29.62,8.0,,-4.98,1,-4.98,1,-4.98,1,-4.98,1,-4.98,1,-6.52,1,-6.52,1,-6.52,1,-6.52,1,-6.52,1,-8.16,2,-8.16,2,-8.16,2,-8.16,2,-8.16,2
ACA,upper,2025-07-17,90.08,1.2,-32.1,145,1.0,2.19,3.95,-20.59,-20.59,32.26,55.6,25.65,2.0,,-4.88,10,-4.88,10,-4.88,10,-4.88,10,-4.88,10,-6.12,11,-6.12,11,-6.12,11,-6.12,11,-6.12,11,-7.22,11,-7.22,11,-7.22,11,-7.22,11,-7.22,11
ACA,upper,2025-07-22,88.92,0.36,-32.1,148,0.98,2.11,2.41,-21.61,-21.61,30.55,51.4,26.52,3.0,,-3.53,7,-3.53,7,-3.53,7,-3.53,7,-3.53,7,-4.58,7,-4.58,7,-4.58,7,-4.58,7,-4.58,7,-5.79,8,-5.79,8,-5.79,8,-5.79,8,-5.79,8
ACA,upper,2025-08-08,95.92,10.44,-32.1,161,2.02,2.89,6.9,-15.44,-15.44,40.83,67.3,31.08,4.0,,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60,6.11,60
ACA,under,2020-02-27,42.55,10.42,58.5,93,2.42,4.13,-4.94,-11.08,-11.08,50.14,43.3,11.48,,1.0,-12.4,7,-12.4,7,-12.4,7,-12.4,7,-12.4,7,-14.47,7,-14.47,7,-14.47,7,-14.47,7,-14.47,7,-16.03,10,-16.03,10,-16.03,10,-16.03,10,-16.03,10
ACA,under,2020-04-17,41.38,0.72,58.5,128,0.91,6.72,36.39,-13.52,-13.52,47.05,55.1,17.26,,9.0,-7.07,2,-7.07,2,-7.07,2,-7.07,2,-7.07,2,-9.33,8,-9.33,8,-9.33,8,-9.33,8,-9.33,8,-12.32,10,-12.32,10,-12.32,10,-12.32,10,-12.32,10
ACA,under,2020-11-10,54.55,2.04,58.5,272,1.3,4.12,14.84,-0.4,-0.4,93.85,73.4,15.33,,45.0,-5.76,2,-5.76,2,-5.76,2,-5.76,2,-5.76,2,-7.82,2,-7.82,2,-7.82,2,-7.82,2,-7.82,2,13.22,60,13.22,60,13.22,60,12.36,38,16.48,44
ACA,under,2021-02-02,60.08,1.45,58.5,328,0.63,3.56,11.49,-6.29,-6.29,113.5,54.8,17.65,,56.0,-2.06,16,-2.06,16,-2.06,16,10.68,15,-2.06,16,-3.84,16,-3.84,16,-3.84,16,10.68,15,-3.84,16,-5.44,17,-5.44,17,-5.44,17,10.68,15,-5.44,17
ACA,under,2021-03-09,62.05,0.27,58.5,352,1.17,4.72,0.47,-9.36,-9.36,120.5,53.8,18.49,,59.0,-3.34,9,-3.34,9,-3.34,9,-3.34,9,-3.34,9,-5.51,10,-5.51,10,-5.51,10,-5.51,10,-5.51,10,-7.5,12,-7.5,12,-7.5,12,-7.5,12,-7.5,12
ACA,under,2022-06-16,45.43,0.16,23.7,566,2.04,3.77,-15.38,-33.64,-24.87,4.63,24.5,7.66,,1.0,-2.49,17,-2.49,17,-2.49,17,-2.49,17,-2.49,17,26.33,60,20.0,33,40.0,37,11.32,28,15.09,30,26.33,60,20.0,33,40.0,37,11.32,28,15.09,30
ACA,under,2022-06-23,46.03,1.14,23.7,570,0.94,3.63,-11.24,-32.76,-23.88,6.01,30.1,8.18,,2.0,-3.66,13,-3.66,13,-3.66,13,-3.66,13,-3.66,13,-5.39,14,-5.39,14,-5.39,14,-5.39,14,-5.39,14,26.24,60,20.0,29,40.0,33,10.88,24,14.51,29
ACA,under,2022-06-29,45.73,0.14,23.7,574,0.54,3.92,-13.5,-33.2,-23.55,5.32,32.3,9.05,,3.0,-3.3,9,-3.3,9,-3.3,9,-3.3,9,-3.3,9,19.24,60,20.0,25,40.0,29,11.76,20,15.68,25,19.24,60,20.0,25,40.0,29,11.76,20,15.68,25
ACA,under,2025-02-28,83.88,4.48,23.7,1243,3.41,3.96,-17.51,-26.05,-26.05,15.3,21.8,22.22,,7.0,-6.54,21,-6.54,21,-6.54,21,-6.54,21,-6.54,21,-8.51,21,-8.51,21,-8.51,21,-8.51,21,-8.51,21,-10.25,24,-10.25,24,-10.25,24,-10.25,24,-10.25,24
ACA,under,2025-03-06,81.43,1.09,23.7,1247,1.43,4.49,-20.67,-28.21,-28.21,11.93,25.9,25.91,,8.0,-4.13,17,-4.13,17,-4.13,17,-4.13,17,-4.13,17,-6.38,17,-6.38,17,-6.38,17,-6.38,17,-6.38,17,-8.28,21,-8.28,21,-8.28,21,-8.28,21,-8.28,21
ACA,under,2025-03-24,81.85,0.58,23.7,1259,0.62,3.18,-11.18,-27.84,-27.84,12.51,41.3,32.05,,11.0,-3.34,5,-3.34,5,-3.34,5,-3.34,5,-3.34,5,-4.93,5,-4.93,5,-4.93,5,-4.93,5,-4.93,5,-6.52,5,-6.52,5,-6.52,5,-6.52,5,-6.52,5
ACA,under,2025-05-02,84.09,0.92,23.7,1287,0.73,2.99,11.47,-25.87,-25.87,23.46,61.2,25.44,,18.0,3.83,60,3.83,60,3.83,60,8.97,46,3.83,60,3.83,60,3.83,60,3.83,60,8.97,46,3.83,60,3.83,60,3.83,60,3.83,60,8.97,46,3.83,60
ACA,under,2025-05-08,86.81,3.84,23.7,1291,1.1,3.63,11.01,-23.47,-23.47,27.46,62.1,25.23,,19.0,-2.49,58,-2.49,58,-2.49,58,-2.49,58,-2.49,58,-4.31,58,-4.31,58,-4.31,58,-4.31,58,-4.31,58,-1.92,60,-1.92,60,-1.92,60,-1.92,60,-1.92,60
ACA,under,2025-05-22,84.77,0.55,23.7,1301,0.67,3.02,5.3,-25.27,-25.27,24.46,50.8,22.33,,20.0,0.46,47,0.46,47,0.46,47,9.06,32,0.46,47,-0.97,48,-0.97,48,-0.97,48,9.06,32,-0.97,48,-2.48,48,-2.48,48,-2.48,48,9.06,32,-2.48,48
ACA,under,2025-06-02,86.33,1.88,23.7,1307,0.81,2.11,2.66,-23.89,-23.89,26.75,54.0,21.55,,21.0,-0.5,41,-0.5,41,-0.5,41,6.33,26,-0.5,41,-1.56,41,-1.56,41,-1.56,41,6.33,26,-1.56,41,-2.53,42,-2.53,42,-2.53,42,6.33,26,-2.53,42
ACA,under,2025-06-13,85.83,0.52,23.7,1316,1.65,2.25,-2.78,-24.33,-24.33,26.02,46.8,16.49,,22.0,-0.05,32,-0.05,32,-0.05,32,6.76,17,-0.05,32,-1.09,33,-1.09,33,-1.09,33,6.76,17,-1.09,33,-2.22,33,-2.22,33,-2.22,33,6.76,17,-2.22,33
ACA,under,2025-06-26,87.69,2.01,23.7,1324,0.97,2.36,1.89,-22.69,-22.69,28.75,53.0,20.72,,24.0,-2.33,24,-2.33,24,-2.33,24,-2.33,24,-2.33,24,-3.42,25,-3.42,25,-3.42,25,-3.42,25,-3.42,25,-4.6,25,-4.6,25,-4.6,25,-4.6,25,-4.6,25
ACA,under,2025-07-16,87.67,0.88,23.7,1337,0.86,2.21,2.47,-22.71,-22.71,28.72,47.9,25.11,,25.0,-2.16,11,-2.16,11,-2.16,11,-2.16,11,-2.16,11,-3.18,12,-3.18,12,-3.18,12,-3.18,12,-3.18,12,-4.29,12,-4.29,12,-4.29,12,-4.29,12,-4.29,12
ACA,under,2025-10-06,91.36,0.19,23.7,1394,0.78,2.49,-5.83,-19.46,-19.46,34.14,40.5,19.59,,28.0,-2.34,4,-2.34,4,-2.34,4,-2.34,4,-2.34,4,16.37,60,20.0,46,16.37,60,7.46,19,9.95,19,16.37,60,20.0,46,16.37,60,7.46,19,9.95,19
ACA,under,2025-10-16,92.42,0.67,23.7,1402,0.83,2.33,-4.65,-18.52,-18.52,35.69,48.1,19.91,,30.0,20.29,60,20.0,38,20.29,60,7.0,11,9.33,11,20.29,60,20.0,38,20.29,60,7.0,11,9.33,11,20.29,60,20.0,38,20.29,60,7.0,11,9.33,11
ACA,under,2025-10-22,92.31,0.21,23.7,1406,0.91,2.63,-1.71,-18.62,-18.62,35.53,47.4,18.29,,31.0,22.33,60,20.0,34,22.33,60,7.88,7,10.5,7,22.33,60,20.0,34,22.33,60,7.88,7,10.5,7,22.33,60,20.0,34,22.33,60,7.88,7,10.5,7
ACA,under,2025-10-28,93.62,1.29,23.7,1410,0.69,2.43,-0.1,-17.46,-17.46,37.45,51.5,17.52,,32.0,21.51,60,20.0,31,21.51,60,7.28,3,9.71,4,21.51,60,20.0,31,21.51,60,7.28,3,9.71,4,21.51,60,20.0,31,21.51,60,7.28,3,9.71,4
ACA,under,2026-03-20,100.68,0.29,23.7,1508,1.49,4.02,-20.3,-23.15,-23.15,47.82,29.7,44.35,,33.0,31.76,60,20.0,23,31.76,60,12.06,12,16.09,22,31.76,60,20.0,23,31.76,60,12.06,12,16.09,22,31.76,60,20.0,23,31.76,60,12.06,12,16.09,22
ACA,under,2026-03-30,102.09,1.18,23.7,1514,0.91,3.57,-6.01,-22.07,-22.07,49.89,36.5,38.79,,34.0,41.99,60,20.0,22,40.0,57,10.72,6,14.29,16,41.99,60,20.0,22,40.0,57,10.72,6,14.29,16,41.99,60,20.0,22,40.0,57,10.72,6,14.29,16
ACDC,upper,2023-02-24,19.67,1.47,-24.3,174,0.61,5.26,-16.44,-27.15,-27.15,49.24,39.7,6.79,2.0,,-7.79,10,-7.79,10,-7.79,10,-7.79,10,-7.79,10,-10.53,11,-10.53,11,-10.53,11,-10.53,11,-10.53,11,-13.16,11,-13.16,11,-13.16,11,-13.16,11,-13.16,11
ACDC,upper,2023-03-02,20.26,4.97,-24.3,178,0.75,5.39,-8.45,-24.96,-24.96,53.72,46.3,6.92,3.0,,-10.76,6,-10.76,6,-10.76,6,-10.76,6,-10.76,6,-13.56,7,-13.56,7,-13.56,7,-13.56,7,-13.56,7,-16.25,7,-16.25,7,-16.25,7,-16.25,7,-16.25,7
ACDC,under,2024-06-17,7.64,0.79,0.0,114,0.88,5.32,-15.21,-71.7,-46.31,18.27,35.5,6.81,,14.0,-6.11,3,-6.11,3,-6.11,3,-6.11,3,-6.11,3,-8.76,36,20.0,30,-8.76,36,15.96,20,21.28,30,-11.42,36,20.0,30,-11.42,36,15.96,20,21.28,30
ACDC,under,2024-07-15,8.1,6.86,0.0,132,1.07,4.39,-1.58,-70.0,-43.08,25.39,55.2,5.56,,18.0,-10.81,7,-10.81,7,-10.81,7,-10.81,7,-10.81,7,-13.01,18,-13.01,18,-13.01,18,13.17,12,-13.01,18,-15.2,18,-15.2,18,-15.2,18,13.17,12,-15.2,18
ACDC,under,2024-07-25,8.31,9.63,0.0,140,2.0,6.26,14.62,-69.22,-41.6,28.64,56.3,5.58,,20.0,-15.04,10,-15.04,10,-15.04,10,-15.04,10,-15.04,10,-18.17,10,-18.17,10,-18.17,10,-18.17,10,-18.17,10,-21.3,10,-21.3,10,-21.3,10,-21.3,10,-21.3,10
ACDC,under,2024-10-07,7.62,0.53,0.0,191,0.55,4.68,19.81,-71.78,-24.85,36.31,64.5,6.62,,32.0,-5.2,1,-5.2,1,-5.2,1,-5.2,1,-5.2,1,-7.54,1,-7.54,1,-7.54,1,-7.54,1,-7.54,1,-9.88,4,-9.88,4,-9.88,4,-9.88,4,-9.88,4
ACDC,under,2025-02-20,7.63,0.66,0.0,283,0.77,6.32,-12.2,-71.74,-21.74,47.87,47.1,2.99,,49.0,-6.97,3,-6.97,3,-6.97,3,-6.97,3,-6.97,3,-10.13,4,-10.13,4,-10.13,4,-10.13,4,-10.13,4,-13.29,7,-13.29,7,-13.29,7,-13.29,7,-13.29,7
ACDC,under,2025-03-20,7.73,1.98,0.0,303,0.68,7.57,1.31,-71.37,-20.72,49.81,56.6,4.47,,54.0,-9.51,10,-9.51,10,-9.51,10,-9.51,10,-9.51,10,-13.29,10,-13.29,10,-13.29,10,-13.29,10,-13.29,10,-17.08,11,-17.08,11,-17.08,11,-17.08,11,-17.08,11
ACDC,under,2025-03-31,7.59,0.13,0.0,310,0.78,5.76,17.49,-71.89,-22.15,47.09,50.9,4.07,,55.0,-5.89,3,-5.89,3,-5.89,3,-5.89,3,-5.89,3,-8.77,3,-8.77,3,-8.77,3,-8.77,3,-8.77,3,-11.65,3,-11.65,3,-11.65,3,-11.65,3,-11.65,3
ACDC,under,2025-06-25,7.76,2.37,0.0,369,0.86,10.14,10.86,-71.26,-27.48,102.61,46.5,7.87,,66.0,-12.46,26,-12.46,26,-12.46,26,-12.46,26,-12.46,26,-17.53,26,-17.53,26,-17.53,26,-17.53,26,-17.53,26,-22.61,30,-22.61,30,-22.61,30,-22.61,30,-22.61,30
ACDC,under,2025-07-01,7.97,5.15,0.0,373,1.11,9.82,-2.92,-70.48,-25.51,108.09,48.7,7.81,,67.0,-14.72,22,-14.72,22,-14.72,22,-14.72,22,-14.72,22,-19.63,22,-19.63,22,-19.63,22,-19.63,22,-19.63,22,-24.54,26,-24.54,26,-24.54,26,-24.54,26,-24.54,26
ACDC,under,2025-07-08,7.89,4.09,0.0,377,0.53,9.41,-11.05,-70.78,-26.26,106.01,49.0,7.04,,68.0,-13.34,18,-13.34,18,-13.34,18,-13.34,18,-13.34,18,-18.04,18,-18.04,18,-18.04,18,-18.04,18,-18.04,18,-22.74,22,-22.74,22,-22.74,22,-22.74,22,-22.74,22
ACDC,under,2025-07-14,7.97,5.15,0.0,381,0.5,8.0,-12.03,-70.48,-25.51,108.09,50.3,6.36,,69.0,-12.9,13,-12.9,13,-12.9,13,-12.9,13,-12.9,13,-16.9,14,-16.9,14,-16.9,14,-16.9,14,-16.9,14,-20.9,17,-20.9,17,-20.9,17,-20.9,17,-20.9,17
ACDC,under,2025-07-21,7.67,1.19,0.0,386,0.42,7.43,-18.14,-71.59,-28.32,100.26,46.5,4.78,,70.0,-8.6,8,-8.6,8,-8.6,8,-8.6,8,-8.6,8,-12.32,9,-12.32,9,-12.32,9,-12.32,9,-12.32,9,-16.04,9,-16.04,9,-16.04,9,-16.04,9,-16.04,9
ACEL,upper,2020-06-04,10.65,6.1,-61.2,75,1.41,6.2,14.64,-20.22,-20.22,104.02,67.0,4.1,2.0,,-13.71,5,-13.71,5,-13.71,5,-13.71,5,-13.71,5,-17.5,7,-17.5,7,-17.5,7,-17.5,7,-17.5,7,-20.6,7,-20.6,7,-20.6,7,-20.6,7,-20.6,7
ACEL,upper,2020-06-10,10.22,3.36,-61.2,79,0.74,6.05,31.03,-23.45,-23.45,95.79,57.5,3.91,3.0,,-9.66,1,-9.66,1,-9.66,1,-9.66,1,-9.66,1,-13.41,3,-13.41,3,-13.41,3,-13.41,3,-13.41,3,-16.44,3,-16.44,3,-16.44,3,-16.44,3,-16.44,3
ACEL,upper,2020-08-14,10.17,4.58,-46.9,49,0.9,6.62,9.47,-23.82,-23.82,94.83,61.7,4.03,2.0,,12.19,60,20.0,5,40.0,21,19.85,5,26.46,13,12.19,60,20.0,5,40.0,21,19.85,5,26.46,13,12.19,60,20.0,5,40.0,21,19.85,5,26.46,13
ACEL,upper,2021-11-22,13.06,2.6,-13.4,135,1.58,4.35,10.4,-13.57,-7.38,48.07,56.2,3.69,2.0,,-7.05,3,-7.05,3,-7.05,3,-7.05,3,-7.05,3,2.6,60,2.6,60,2.6,60,2.6,60,2.6,60,2.6,60,2.6,60,2.6,60,2.6,60,2.6,60
ACEL,upper,2021-11-30,12.73,0.3,-13.4,140,1.96,3.79,-2.0,-15.75,-9.72,44.33,50.7,3.35,3.0,,-4.14,1,-4.14,1,-4.14,1,-4.14,1,-4.14,1,-8.07,37,-8.07,37,-8.07,37,-8.07,37,-8.07,37,6.28,60,6.28,60,6.28,60,6.28,60,6.28,60
ACEL,upper,2021-12-03,12.96,2.28,-13.4,143,1.42,4.18,-0.08,-14.23,-8.09,46.94,54.0,3.51,4.0,,-8.07,30,-8.07,30,-8.07,30,-8.07,30,-8.07,30,7.18,60,7.18,60,7.18,60,7.18,60,7.18,60,7.18,60,7.18,60,7.18,60,7.18,60,7.18,60
ACEL,upper,2021-12-17,12.79,1.52,-13.4,153,1.23,4.34,1.75,-15.35,-9.29,40.09,50.6,3.57,5.0,,-6.96,20,-6.96,20,-6.96,20,-6.96,20,-6.96,20,2.81,60,2.81,60,2.81,60,2.81,60,2.81,60,2.81,60,2.81,60,2.81,60,2.81,60,2.81,60
ACEL,upper,2021-12-21,12.82,1.87,-13.4,155,0.8,4.21,-1.84,-15.16,-9.08,40.42,51.3,3.52,6.0,,-7.05,18,-7.05,18,-7.05,18,-7.05,18,-7.05,18,4.13,60,4.13,60,4.13,60,4.13,60,4.13,60,4.13,60,4.13,60,4.13,60,4.13,60,4.13,60
ACEL,upper,2022-01-28,12.61,1.71,-13.4,181,0.75,3.98,-3.15,-16.55,-10.57,30.81,51.8,3.28,7.0,,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60,-6.66,60
ACEL,upper,2022-04-13,12.49,3.78,-13.4,233,0.86,3.77,-5.02,-17.34,-11.42,19.98,48.7,2.34,8.0,,-8.24,15,-8.24,15,-8.24,15,-8.24,15,-8.24,15,-10.12,15,-10.12,15,-10.12,15,-10.12,15,-10.12,15,-12.01,15,-12.01,15,-12.01,15,-12.01,15,-12.01,15
ACEL,upper,2022-04-28,12.02,0.44,-13.4,243,0.97,3.3,-2.83,-20.45,-14.75,15.47,44.6,2.08,9.0,,-4.03,5,-4.03,5,-4.03,5,-4.03,5,-4.03,5,-5.68,5,-5.68,5,-5.68,5,-5.68,5,-5.68,5,-7.33,5,-7.33,5,-7.33,5,-7.33,5,-7.33,5
ACEL,upper,2022-05-02,12.46,4.24,-13.4,245,1.96,3.46,-0.56,-17.54,-11.63,19.69,51.9,2.25,10.0,,-7.69,3,-7.69,3,-7.69,3,-7.69,3,-7.69,3,-9.42,3,-9.42,3,-9.42,3,-9.42,3,-9.42,3,-11.15,3,-11.15,3,-11.15,3,-11.15,3,-11.15,3
ACEL,upper,2025-07-25,12.74,0.54,-3.6,156,1.0,2.32,7.69,-15.68,-1.7,41.24,64.3,3.37,2.0,,-2.94,6,-2.94,6,-2.94,6,-2.94,6,-2.94,6,-4.1,6,-4.1,6,-4.1,6,-4.1,6,-4.1,6,-5.28,7,-5.28,7,-5.28,7,-5.28,7,-5.28,7
ACEL,upper,2026-06-18,12.96,0.0,-2.6,223,1.4,3.04,11.05,-14.23,-7.43,35.71,61.0,3.79,2.0,,-3.15,10,-3.15,10,-3.15,10,-3.15,10,-3.15,10,-4.68,11,-4.68,11,-4.68,11,-4.68,11,-4.68,11,-6.29,19,-6.29,19,-6.29,19,-6.29,19,-6.29,19
ACEL,upper,2026-06-23,13.01,0.41,-2.6,225,0.72,2.98,11.67,-13.9,-7.07,36.23,60.6,3.84,3.0,,-3.48,8,-3.48,8,-3.48,8,-3.48,8,-3.48,8,-4.97,8,-4.97,8,-4.97,8,-4.97,8,-4.97,8,-6.56,17,-6.56,17,-6.56,17,-6.56,17,-6.56,17
ACET,under,2021-11-01,146.08,6.02,24.7,77,0.97,5.98,11.89,-93.82,-48.71,46.08,63.9,9.4,,20.0,26.29,60,20.0,24,40.0,24,17.93,20,23.91,24,26.29,60,20.0,24,40.0,24,17.93,20,23.91,24,26.29,60,20.0,24,40.0,24,17.93,20,23.91,24
ACET,under,2026-07-02,9.0,2.31,18.5,141,1.23,4.96,14.94,-99.62,-93.24,49.75,62.8,0.74,,35.0,-6.62,9,-6.62,9,-6.62,9,-6.62,9,-6.62,9,-9.1,9,-9.1,9,-9.1,9,-9.1,9,-9.1,9,-11.58,9,-11.58,9,-11.58,9,-11.58,9,-11.58,9
ACET,under,2026-07-10,8.83,0.04,18.5,146,0.68,5.27,20.79,-99.63,-93.37,46.92,55.9,0.79,,36.0,-5.04,4,-5.04,4,-5.04,4,-5.04,4,-5.04,4,-7.68,4,-7.68,4,-7.68,4,-7.68,4,-7.68,4,-10.18,6,-10.18,6,-10.18,6,-10.18,6,-10.18,6
ACHR,upper,2024-11-21,5.78,13.78,-29.2,236,1.82,7.86,87.06,-68.92,-17.66,104.96,78.7,134.44,2.0,,57.96,60,20.0,2,40.0,4,23.58,2,31.44,2,57.96,60,20.0,2,40.0,4,23.58,2,31.44,2,57.96,60,20.0,2,40.0,4,23.58,2,31.44,2
ACHR,under,2021-06-14,9.97,0.12,5.1,55,0.75,1.24,1.01,-46.4,-46.4,2.47,48.8,9.59,,10.0,-0.89,24,-0.89,24,-0.89,24,-0.89,24,-0.89,24,0.2,60,0.2,60,0.2,60,0.2,60,0.2,60,0.2,60,0.2,60,0.2,60,0.2,60,0.2,60
ACHR,under,2021-09-14,10.19,1.05,5.1,119,2.21,1.98,2.21,-45.22,-45.22,15.93,62.5,15.45,,26.0,-2.99,1,-2.99,1,-2.99,1,-2.99,1,-2.99,1,-3.98,1,-3.98,1,-3.98,1,-3.98,1,-3.98,1,-4.97,1,-4.97,1,-4.97,1,-4.97,1,-4.97,1
ACLS,upper,2022-05-12,54.28,2.17,-3.7,135,0.85,6.7,-7.01,-54.77,-35.18,62.71,42.2,23.58,2.0,,-9.32,34,-9.32,34,-9.32,34,-9.32,34,-9.32,34,-12.68,35,-12.68,35,-12.68,35,-12.68,35,-12.68,35,25.92,60,20.0,46,40.0,57,20.1,46,26.8,53
ACLS,upper,2022-06-21,53.84,1.74,-3.7,161,0.84,5.8,-4.28,-55.13,-35.71,61.39,42.3,16.57,3.0,,-7.63,8,-7.63,8,-7.63,8,-7.63,8,-7.63,8,-10.53,8,-10.53,8,-10.53,8,-10.53,8,-10.53,8,-13.45,9,-13.45,9,-13.45,9,-13.45,9,-13.45,9
ACLX,upper,2024-02-09,64.89,1.78,-51.4,6,1.01,5.12,19.57,-3.9,-3.9,146.54,61.5,27.04,2.0,,-8.55,6,-8.55,6,-8.55,6,-8.55,6,-8.55,6,-23.03,52,-23.03,52,-23.03,52,15.36,18,-23.03,52,-19.22,60,-19.22,60,-19.22,60,15.36,18,-19.22,60
ACLX,upper,2024-02-14,64.44,1.95,-51.4,9,0.87,5.28,17.53,-4.56,-4.56,144.83,58.2,28.62,3.0,,-8.03,3,-8.03,3,-8.03,3,-8.03,3,-8.03,3,-22.69,49,-22.69,49,-22.69,49,15.85,15,-22.69,49,-22.81,60,-22.81,60,-22.81,60,15.85,15,-22.81,60
ACLX,upper,2024-02-26,64.29,3.77,-51.4,16,0.8,4.68,2.34,-4.78,-4.78,144.26,57.7,26.06,4.0,,-18.01,37,-18.01,37,-18.01,37,14.05,8,-18.01,37,-20.6,38,-20.6,38,-20.6,38,14.05,8,-20.6,38,-17.14,60,-17.14,60,-17.14,60,14.05,8,-17.14,60
ACLX,upper,2025-02-28,64.82,5.14,-85.7,58,1.88,4.86,-4.08,-39.63,-39.63,35.38,48.0,39.47,2.0,,-4.43,60,-4.43,60,-4.43,60,14.57,5,-4.43,60,-4.43,60,-4.43,60,-4.43,60,14.57,5,-4.43,60,-4.43,60,-4.43,60,-4.43,60,14.57,5,-4.43,60
ACMR,upper,2020-04-24,12.17,0.06,-73.1,46,0.89,7.92,22.07,-28.71,-28.71,191.85,58.9,4.56,2.0,,140.35,60,20.0,9,40.0,11,23.75,10,31.67,11,140.35,60,20.0,9,40.0,11,23.75,10,31.67,11,140.35,60,20.0,9,40.0,11,23.75,10,31.67,11
ACMR,upper,2021-02-24,42.74,16.87,-6.6,10,1.32,8.99,36.33,-11.46,-11.46,703.38,60.6,14.66,2.0,,-23.47,2,-23.47,2,-23.47,2,-23.47,2,-23.47,2,-28.04,5,-28.04,5,-28.04,5,-28.04,5,-28.04,5,-32.55,6,-32.55,6,-32.55,6,-32.55,6,-32.55,6
ACMR,upper,2024-01-19,20.46,2.34,-26.1,573,0.94,6.23,9.71,-57.61,-8.0,133.83,58.0,23.08,2.0,,-9.21,6,-9.21,6,-9.21,6,-9.21,6,-9.21,6,-12.45,7,-12.45,7,-12.45,7,-12.45,7,-12.45,7,-15.68,8,-15.68,8,-15.68,8,-15.68,8,-15.68,8
ACMR,upper,2025-11-10,32.95,3.86,-8.5,72,1.77,7.83,-14.68,-31.74,-26.97,137.56,39.3,43.04,2.0,,-11.85,9,-11.85,9,-11.85,9,-11.85,9,-11.85,9,89.62,60,20.0,21,40.0,37,23.48,23,31.31,34,89.62,60,20.0,21,40.0,37,23.48,23,31.31,34
ACMR,upper,2026-03-23,44.83,0.03,-1.5,117,0.51,6.63,-31.16,-37.43,-37.43,166.53,37.4,66.45,2.0,,-6.69,3,-6.69,3,-6.69,3,-6.69,3,-6.69,3,-10.01,4,-10.01,4,-10.01,4,-10.01,4,-10.01,4,-13.33,5,-13.33,5,-13.33,5,-13.33,5,-13.33,5
ACMR,under,2022-03-14,15.36,1.5,72.6,595,3.76,16.05,-42.84,-68.18,-61.32,9.17,23.7,6.59,,1.0,-15.81,8,20.0,2,40.0,6,-15.81,8,-15.81,8,-23.83,8,20.0,2,40.0,6,-23.83,8,-23.83,8,-31.85,8,20.0,2,40.0,6,-31.85,8,-31.85,8
ACMR,under,2023-04-24,10.26,1.49,42.4,271,0.81,5.89,-8.15,-78.74,-49.31,87.91,40.9,4.46,,15.0,-7.08,2,-7.08,2,-7.08,2,-7.08,2,-7.08,2,-9.89,3,-9.89,3,-9.89,3,-9.89,3,-9.89,3,-12.14,8,-12.14,8,-12.14,8,-12.14,8,-12.14,8
ACMR,under,2023-05-26,10.71,2.43,42.4,295,0.87,4.78,14.55,-77.81,-47.08,96.15,58.3,6.19,,21.0,-6.88,2,-6.88,2,-6.88,2,-6.88,2,-6.88,2,-9.27,2,-9.27,2,-9.27,2,-9.27,2,-9.27,2,-11.25,5,-11.25,5,-11.25,5,-11.25,5,-11.25,5
ACMR,under,2023-06-08,10.59,0.15,42.4,303,0.71,5.75,12.06,-78.06,-47.68,93.96,55.7,6.23,,23.0,85.36,60,20.0,12,40.0,16,17.26,9,23.01,13,85.36,60,20.0,12,40.0,16,17.26,9,23.01,13,85.36,60,20.0,12,40.0,16,17.26,9,23.01,13
ACMR,under,2024-09-04,16.47,0.66,42.4,614,0.99,4.63,8.93,-65.88,-52.12,31.44,34.5,20.21,,25.0,-5.01,2,-5.01,2,-5.01,2,-5.01,2,-5.01,2,4.86,60,20.0,16,40.0,23,13.9,16,18.53,16,4.86,60,20.0,16,40.0,23,13.9,16,18.53,16
