ticker,side,entry_date,entry,sl,tp,confidence,exit_date,exit,reason,pnl,pnl_pct,days_held
BCO,פריצה,2025-01-03,93.21,83.89,111.85,100.0,2025-03-05,87.04,TIME,-330.97,-6.62,40
FCFS,פריצה,2025-01-07,106.67,96.0,128.0,100.0,2025-03-07,115.42,TIME,410.14,8.2,40
FRSH,פריצה,2025-03-04,16.36,14.72,19.63,100.0,2025-03-10,14.72,SL,-501.22,-10.02,4
AUB,פריצה,2025-02-25,35.23,31.71,42.28,100.0,2025-03-11,31.71,SL,-499.57,-9.99,10
AMSF,פריצה,2025-01-14,51.12,46.01,61.34,100.0,2025-03-13,50.77,TIME,-34.23,-0.68,40
BCPC,פריצה,2025-01-15,160.18,144.16,192.22,100.0,2025-03-14,167.72,TIME,235.36,4.71,40
ALHC,פריצה,2025-02-24,13.63,12.27,16.36,100.0,2025-03-18,16.36,TP,1001.47,20.03,16
AURA,תמיכה,2025-02-10,7.76,6.98,9.31,100.0,2025-03-24,6.98,SL,-502.58,-10.05,29
CHCT,תמיכה,2025-02-12,19.8,17.82,23.76,100.0,2025-03-24,17.82,SL,-500.0,-10.0,27
ASIX,תמיכה,2025-03-10,24.84,22.36,29.81,100.0,2025-03-28,22.36,SL,-499.19,-9.98,14
FOLD,תמיכה,2025-02-27,9.19,8.27,11.03,100.0,2025-03-31,8.27,SL,-500.54,-10.01,22
CGEM,תמיכה,2025-03-04,8.13,7.32,9.76,100.0,2025-03-31,7.32,SL,-498.15,-9.96,19
BRSP,תמיכה,2025-02-03,5.56,5.0,6.67,100.0,2025-04-01,5.55,TIME,-8.99,-0.18,40
DYN,תמיכה,2025-03-31,10.46,9.41,12.55,100.0,2025-04-01,9.41,SL,-501.91,-10.04,1
AESI,תמיכה,2025-03-05,17.53,15.78,21.04,100.0,2025-04-03,15.78,SL,-499.14,-9.98,21
AOSL,תמיכה,2025-03-11,25.89,23.3,31.07,100.0,2025-04-03,23.3,SL,-500.19,-10.0,17
CRGY,תמיכה,2025-03-13,10.49,9.44,12.59,100.0,2025-04-03,9.44,SL,-500.48,-10.01,15
EFSC,פריצה,2025-03-24,56.45,50.81,67.74,100.0,2025-04-03,50.81,SL,-499.56,-9.99,8
BYON,תמיכה,2025-04-01,5.03,4.53,6.04,100.0,2025-04-03,4.53,SL,-497.02,-9.94,2
CRCT,תמיכה,2025-03-04,5.22,4.7,6.26,100.0,2025-04-04,4.7,SL,-498.08,-9.96,23
ACA,פריצה,2025-03-05,82.34,74.11,98.81,100.0,2025-04-04,74.11,SL,-499.76,-10.0,22
AOMR,תמיכה,2025-03-07,9.73,8.76,11.68,100.0,2025-04-04,8.76,SL,-498.46,-9.97,20
NPK,פריצה,2025-03-18,89.82,80.84,107.78,100.0,2025-04-04,80.84,SL,-499.89,-10.0,13
ATEX,פריצה,2025-03-24,38.14,34.33,45.77,100.0,2025-04-04,34.33,SL,-499.48,-9.99,9
MBIN,תמיכה,2025-03-28,37.04,33.34,44.45,100.0,2025-04-04,33.34,SL,-499.46,-9.99,5
APPN,תמיכה,2025-03-31,28.81,25.93,34.57,100.0,2025-04-04,25.93,SL,-499.83,-10.0,4
HCSG,תמיכה,2025-02-12,10.71,9.64,12.85,100.0,2025-04-07,9.64,SL,-499.53,-9.99,37
KELYA,תמיכה,2025-03-04,12.94,11.65,15.53,100.0,2025-04-07,11.65,SL,-498.45,-9.97,24
BL,תמיכה,2025-04-03,46.08,41.47,55.3,100.0,2025-04-07,41.47,SL,-500.22,-10.0,2
INTT,תמיכה,2025-04-03,6.25,5.62,7.5,100.0,2025-04-07,5.62,SL,-504.0,-10.08,2
ATRA,תמיכה,2025-04-04,5.59,5.03,6.71,100.0,2025-04-07,5.03,SL,-500.89,-10.02,1
BE,פריצה,2025-04-07,17.24,15.52,20.69,100.0,2025-04-09,15.52,SL,-498.84,-9.98,2
BARK,תמיכה,2025-04-04,26.6,23.94,31.92,100.0,2025-04-21,23.94,SL,-500.0,-10.0,10
ACT,פריצה,2025-02-25,33.83,30.45,40.6,100.0,2025-04-23,35.23,TIME,206.92,4.14,40
ASTE,תמיכה,2025-04-04,31.57,28.41,37.88,100.0,2025-04-29,37.88,TP,999.37,19.99,16
AHCO,תמיכה,2025-04-21,7.33,6.6,8.8,100.0,2025-05-02,8.8,TP,1002.73,20.05,9
BLBD,תמיכה,2025-04-04,32.43,29.19,38.92,100.0,2025-05-05,38.92,TP,1000.62,20.01,20
ACVA,תמיכה,2025-04-04,13.31,11.98,15.97,100.0,2025-05-08,15.97,TP,999.25,19.98,23
CODI,תמיכה,2025-04-07,16.48,14.83,19.78,100.0,2025-05-08,14.83,SL,-500.61,-10.01,22
ANIP,פריצה,2025-03-14,62.49,56.24,74.99,100.0,2025-05-09,74.99,TP,1000.16,20.0,39
ATEN,תמיכה,2025-04-04,14.93,13.44,17.92,100.0,2025-05-13,17.92,TP,1001.34,20.03,26
DCO,פריצה,2025-04-23,55.91,50.32,67.09,100.0,2025-05-13,67.09,TP,999.82,20.0,14
NWN,פריצה,2025-05-05,43.55,39.2,52.26,100.0,2025-05-14,39.2,SL,-499.43,-9.99,7
DLX,תמיכה,2025-04-03,15.19,13.67,18.23,100.0,2025-05-23,13.67,SL,-500.33,-10.01,35
BLFY,תמיכה,2025-04-01,9.16,8.24,10.99,100.0,2025-05-29,9.22,TIME,32.75,0.66,40
HBT,תמיכה,2025-04-03,21.14,19.03,25.37,100.0,2025-06-02,23.37,TIME,527.44,10.55,40
PPTA,פריצה,2025-05-13,12.28,11.05,14.74,100.0,2025-06-02,14.74,TP,1001.63,20.03,13
BIGC,תמיכה,2025-04-07,5.3,4.77,6.36,100.0,2025-06-04,5.13,TIME,-160.38,-3.21,40
CENTA,תמיכה,2025-04-07,30.96,27.86,37.15,100.0,2025-06-04,31.08,TIME,19.38,0.39,40
CNNE,תמיכה,2025-04-07,16.49,14.84,19.79,100.0,2025-06-04,19.24,TIME,833.84,16.68,40
BE,פריצה,2025-05-08,17.24,15.52,20.69,100.0,2025-06-04,20.69,TP,1000.58,20.01,18
ABCB,פריצה,2025-04-09,54.9,49.41,65.88,100.0,2025-06-06,62.07,TIME,653.01,13.06,40
ALE,פריצה,2025-04-29,65.26,58.73,78.31,100.0,2025-06-26,64.0,TIME,-96.54,-1.93,40
BWB,פריצה,2025-05-02,15.73,14.16,18.88,100.0,2025-07-01,16.23,TIME,158.93,3.18,40
CCB,פריצה,2025-05-08,83.95,75.56,100.74,100.0,2025-07-01,100.74,TP,1000.0,20.0,36
CMT,פריצה,2025-05-09,15.59,14.03,18.71,100.0,2025-07-09,17.49,TIME,609.36,12.19,40
HSTM,פריצה,2025-05-09,27.84,25.06,33.41,100.0,2025-07-09,27.4,TIME,-79.02,-1.58,40
LQDT,תמיכה,2025-05-13,24.89,22.4,29.87,100.0,2025-07-11,23.93,TIME,-192.85,-3.86,40
AMSF,תמיכה,2025-05-14,46.03,41.43,55.24,100.0,2025-07-14,44.82,TIME,-131.44,-2.63,40
ARLO,פריצה,2025-06-26,17.36,15.62,20.83,100.0,2025-07-14,15.62,SL,-501.15,-10.02,11
VCYT,פריצה,2025-06-04,27.29,24.56,32.75,100.0,2025-07-17,24.56,SL,-500.18,-10.0,29
MCRI,פריצה,2025-06-06,84.44,76.0,101.33,100.0,2025-07-17,101.33,TP,1000.12,20.0,27
NIC,פריצה,2025-06-06,118.02,106.22,141.62,100.0,2025-07-17,141.62,TP,999.83,20.0,27
OBT,פריצה,2025-06-05,23.97,21.57,28.76,100.0,2025-07-18,28.76,TP,999.17,19.98,29
HURN,פריצה,2025-06-02,144.52,130.07,173.42,100.0,2025-07-21,130.07,SL,-499.93,-10.0,33
FCPT,פריצה,2025-05-23,27.08,24.37,32.5,100.0,2025-07-23,26.69,TIME,-72.01,-1.44,40
MYRG,פריצה,2025-06-05,164.53,148.08,197.44,100.0,2025-07-25,197.44,TP,1000.12,20.0,34
BBSI,פריצה,2025-05-29,41.77,37.59,50.12,100.0,2025-07-28,46.52,TIME,568.59,11.37,40
AGYS,פריצה,2025-06-02,108.2,97.38,129.84,100.0,2025-07-30,116.88,TIME,401.11,8.02,40
ALHC,פריצה,2025-07-21,12.5,11.25,15.0,100.0,2025-07-31,15.0,TP,1000.0,20.0,8
POR,תמיכה,2025-06-05,41.22,37.1,49.46,100.0,2025-08-04,42.17,TIME,115.24,2.3,40
ACEL,פריצה,2025-07-25,12.74,11.47,15.29,100.0,2025-08-06,11.47,SL,-498.43,-9.97,8
ESSA,פריצה,2025-07-14,20.67,18.6,24.8,100.0,2025-08-07,20.61,STALE,-14.51,-0.29,18
IBP,פריצה,2025-07-28,205.95,185.35,247.14,100.0,2025-08-07,247.14,TP,1000.0,20.0,8
AMN,תמיכה,2025-07-30,18.61,16.75,22.33,100.0,2025-08-08,16.75,SL,-499.73,-9.99,7
CTOS,פריצה,2025-07-31,6.19,5.57,7.43,100.0,2025-08-11,5.57,SL,-500.81,-10.02,7
ALE,פריצה,2025-07-01,64.68,58.21,77.62,100.0,2025-08-27,64.33,TIME,-27.06,-0.54,40
ALRS,פריצה,2025-07-01,22.17,19.95,26.6,100.0,2025-08-27,22.47,TIME,67.66,1.35,40
AMBA,פריצה,2025-08-27,71.93,64.74,86.32,100.0,2025-08-29,86.32,TP,1000.28,20.01,2
AZZ,פריצה,2025-07-09,100.93,90.84,121.12,100.0,2025-09-04,116.71,TIME,781.73,15.63,40
KNF,פריצה,2025-07-09,81.24,73.12,97.49,100.0,2025-09-04,78.59,TIME,-163.1,-3.26,40
CAKE,פריצה,2025-07-11,64.77,58.29,77.72,100.0,2025-09-08,60.11,TIME,-359.73,-7.19,40
AXSM,פריצה,2025-07-23,106.36,95.72,127.63,100.0,2025-09-08,127.63,TP,999.91,20.0,32
EHAB,תמיכה,2025-07-14,7.08,6.37,8.5,100.0,2025-09-09,7.87,TIME,557.91,11.16,40
CCRN,פריצה,2025-07-17,12.55,11.3,15.06,100.0,2025-09-11,11.3,SL,-498.01,-9.96,39
ACA,פריצה,2025-07-17,90.08,81.07,108.1,100.0,2025-09-12,95.21,TIME,284.75,5.69,40
BOOT,פריצה,2025-07-17,169.11,152.2,202.93,100.0,2025-09-12,176.78,TIME,226.78,4.54,40
DEA,תמיכה,2025-07-18,22.6,20.34,27.12,100.0,2025-09-15,23.36,TIME,168.14,3.36,40
PARR,פריצה,2025-09-09,36.2,32.58,43.44,100.0,2025-09-15,32.58,SL,-500.0,-10.0,4
ADEA,פריצה,2025-08-06,13.78,12.4,16.54,100.0,2025-09-18,16.54,TP,1001.45,20.03,30
BHB,פריצה,2025-07-28,30.93,27.84,37.12,100.0,2025-09-23,31.44,TIME,82.44,1.65,40
LBRT,תמיכה,2025-08-11,10.83,9.75,13.0,100.0,2025-09-24,13.0,TP,1001.85,20.04,31
AMWL,תמיכה,2025-09-08,6.91,6.22,8.29,100.0,2025-09-24,6.22,SL,-499.28,-9.99,12
CBNK,פריצה,2025-09-04,34.82,31.34,41.78,100.0,2025-09-29,31.34,SL,-499.71,-9.99,17
BMI,פריצה,2025-08-04,185.86,167.27,223.03,100.0,2025-09-30,178.58,TIME,-195.85,-3.92,40
APGE,תמיכה,2025-08-07,36.0,32.4,43.2,100.0,2025-10-03,39.88,TIME,538.89,10.78,40
BLBD,פריצה,2025-08-07,52.31,47.08,62.77,100.0,2025-10-03,53.93,TIME,154.85,3.1,40
CENT,תמיכה,2025-08-08,34.09,30.68,40.91,100.0,2025-10-06,31.19,TIME,-425.34,-8.51,40
BRSP,פריצה,2025-08-29,5.8,5.22,6.96,100.0,2025-10-06,5.22,SL,-500.0,-10.0,25
CMRE,פריצה,2025-09-24,12.69,11.42,15.23,100.0,2025-10-08,11.42,SL,-500.39,-10.01,10
ECVT,פריצה,2025-09-08,9.15,8.24,10.98,100.0,2025-10-09,8.24,SL,-497.27,-9.95,23
ENVA,פריצה,2025-09-11,117.48,105.73,140.98,100.0,2025-10-10,105.73,SL,-500.09,-10.0,21
ALG,פריצה,2025-09-18,204.1,183.69,244.92,100.0,2025-10-10,183.69,SL,-500.0,-10.0,16
CBAN,פריצה,2025-09-23,18.03,16.23,21.64,100.0,2025-10-10,16.23,SL,-499.17,-9.98,13
NATR,פריצה,2025-10-03,15.51,13.96,18.61,100.0,2025-10-13,13.96,SL,-499.68,-9.99,6
BIPC,תמיכה,2025-09-04,39.74,35.77,47.69,100.0,2025-10-16,47.69,TP,1000.25,20.01,30
CUBI,פריצה,2025-09-25,66.83,60.15,80.2,100.0,2025-10-16,60.15,SL,-499.78,-10.0,15
HWC,פריצה,2025-10-03,62.5,56.25,75.0,100.0,2025-10-16,56.25,SL,-500.0,-10.0,9
BARK,תמיכה,2025-10-06,15.71,14.14,18.85,100.0,2025-10-21,18.85,TP,999.36,19.99,11
CNR,פריצה,2025-10-16,92.89,83.6,111.47,100.0,2025-10-22,83.6,SL,-500.05,-10.0,4
BBIO,פריצה,2025-08-27,49.59,44.63,59.51,100.0,2025-10-23,53.81,TIME,425.49,8.51,40
MCB,פריצה,2025-09-15,78.99,71.09,94.79,100.0,2025-10-24,71.09,SL,-500.06,-10.0,29
ATRC,פריצה,2025-10-23,37.39,33.65,44.87,100.0,2025-10-30,33.65,SL,-500.13,-10.0,5
NSIT,תמיכה,2025-10-10,106.58,95.92,127.9,100.0,2025-11-04,95.92,SL,-500.09,-10.0,17
CRCT,תמיכה,2025-10-16,5.21,4.69,6.25,100.0,2025-11-05,4.69,SL,-499.04,-9.98,14
BHVN,תמיכה,2025-11-04,13.95,12.55,16.74,100.0,2025-11-05,12.55,SL,-501.79,-10.04,1
DOCN,פריצה,2025-10-13,39.53,35.58,47.44,100.0,2025-11-06,47.44,TP,1000.51,20.01,18
BRBR,תמיכה,2025-10-24,33.05,29.74,39.66,100.0,2025-11-06,29.74,SL,-500.76,-10.02,9
CLPT,פריצה,2025-11-06,18.23,16.41,21.88,100.0,2025-11-07,16.41,SL,-499.18,-9.98,1
CWT,תמיכה,2025-09-15,45.19,40.67,54.23,100.0,2025-11-10,45.75,TIME,61.96,1.24,40
FCCO,פריצה,2025-09-15,28.1,25.29,33.72,100.0,2025-11-10,27.27,TIME,-147.69,-2.95,40
GRC,פריצה,2025-09-15,43.24,38.92,51.89,100.0,2025-11-10,44.49,TIME,144.54,2.89,40
AEIS,פריצה,2025-11-05,225.8,203.22,270.96,100.0,2025-11-13,203.22,SL,-500.0,-10.0,6
ADV,תמיכה,2025-11-06,30.0,27.0,36.0,100.0,2025-11-17,27.0,SL,-500.0,-10.0,7
GOGO,תמיכה,2025-11-06,7.62,6.86,9.14,100.0,2025-11-17,6.86,SL,-498.69,-9.97,7
TCI,פריצה,2025-09-24,46.8,42.12,56.16,100.0,2025-11-19,45.43,TIME,-146.37,-2.93,40
BOWL,תמיכה,2025-10-30,7.98,7.18,9.58,100.0,2025-11-19,7.18,SL,-501.25,-10.03,14
ACMR,פריצה,2025-11-10,32.95,29.66,39.54,100.0,2025-11-20,29.66,SL,-499.24,-9.98,8
EFC,תמיכה,2025-09-30,12.98,11.68,15.58,100.0,2025-11-25,13.88,TIME,346.69,6.93,40
FDP,פריצה,2025-10-03,35.37,31.83,42.44,100.0,2025-12-01,36.46,TIME,154.09,3.08,40
CARS,תמיכה,2025-10-08,11.11,10.0,13.33,100.0,2025-12-04,12.12,TIME,454.55,9.09,40
APLE,תמיכה,2025-10-09,11.47,10.32,13.76,100.0,2025-12-05,11.64,TIME,74.11,1.48,40
AZZ,פריצה,2025-10-13,101.06,90.95,121.27,100.0,2025-12-09,105.8,TIME,234.51,4.69,40
BOOT,פריצה,2025-10-13,177.5,159.75,213.0,100.0,2025-12-09,201.6,TIME,678.87,13.58,40
AROC,תמיכה,2025-10-16,23.76,21.38,28.51,100.0,2025-12-12,26.11,TIME,494.53,9.89,40
BATRK,פריצה,2025-10-21,39.81,35.83,47.77,100.0,2025-12-17,40.17,TIME,45.21,0.9,40
KREF,תמיכה,2025-10-22,8.63,7.77,10.36,100.0,2025-12-18,8.47,TIME,-92.7,-1.85,40
APG,פריצה,2025-11-10,37.63,33.87,45.16,100.0,2026-01-08,40.49,TIME,380.02,7.6,40
BLMN,תמיכה,2025-11-10,6.4,5.76,7.68,100.0,2026-01-08,6.89,TIME,382.81,7.66,40
PATK,פריצה,2025-11-19,98.43,88.59,118.12,100.0,2026-01-09,118.12,TP,1000.2,20.0,34
DEI,תמיכה,2025-11-13,11.76,10.58,14.11,100.0,2026-01-13,11.03,TIME,-310.37,-6.21,40
AMN,תמיכה,2025-11-20,15.34,13.81,18.41,100.0,2026-01-14,18.41,TP,1000.65,20.01,36
BY,תמיכה,2025-11-17,26.53,23.88,31.84,100.0,2026-01-15,30.95,TIME,833.02,16.66,40
CCSI,תמיכה,2025-11-17,21.99,19.79,26.39,100.0,2026-01-15,22.67,TIME,154.62,3.09,40
DOMO,תמיכה,2026-01-13,7.29,6.56,8.75,100.0,2026-01-15,6.56,SL,-500.69,-10.01,2
BOC,תמיכה,2025-11-19,12.29,11.06,14.75,100.0,2026-01-20,12.21,TIME,-32.55,-0.65,40
ATRC,פריצה,2026-01-15,41.46,37.31,49.75,100.0,2026-01-20,37.31,SL,-500.48,-10.01,2
DC,פריצה,2025-12-09,5.49,4.94,6.59,100.0,2026-01-22,6.59,TP,1001.82,20.04,29
BKH,פריצה,2025-11-25,71.99,64.79,86.39,100.0,2026-01-26,72.68,TIME,47.92,0.96,40
EMBC,תמיכה,2025-12-04,11.68,10.51,14.02,100.0,2026-01-27,10.51,SL,-500.86,-10.02,35
EFC,תמיכה,2025-12-01,13.47,12.12,16.16,100.0,2026-01-29,13.5,TIME,11.14,0.22,40
EXLS,פריצה,2026-01-22,42.73,38.46,51.28,100.0,2026-01-29,38.46,SL,-499.65,-9.99,5
BJRI,פריצה,2026-01-15,45.5,40.95,54.6,100.0,2026-01-30,40.95,SL,-500.0,-10.0,10
FRSH,תמיכה,2026-01-20,10.94,9.85,13.13,100.0,2026-02-03,9.85,SL,-498.17,-9.96,10
BRSP,פריצה,2025-12-05,5.74,5.17,6.89,100.0,2026-02-04,6.02,TIME,243.9,4.88,40
AROC,פריצה,2026-01-08,26.06,23.45,31.27,100.0,2026-02-05,31.27,TP,999.62,19.99,19
EHAB,פריצה,2025-12-09,9.6,8.64,11.52,100.0,2026-02-06,11.13,TIME,796.88,15.94,40
PLOW,פריצה,2025-12-18,33.81,30.43,40.57,100.0,2026-02-06,40.57,TP,999.7,19.99,33
ATEN,תמיכה,2026-01-09,17.23,15.51,20.68,100.0,2026-02-09,20.68,TP,1001.16,20.02,20
HIMS,תמיכה,2026-02-09,19.33,17.4,23.2,100.0,2026-02-10,17.4,SL,-499.22,-9.98,1
BMRC,פריצה,2025-12-12,27.91,25.12,33.49,100.0,2026-02-11,27.25,TIME,-118.24,-2.36,40
ATRC,פריצה,2026-02-03,38.07,34.26,45.68,100.0,2026-02-11,34.26,SL,-500.39,-10.01,6
APPN,תמיכה,2026-02-04,26.07,23.46,31.28,100.0,2026-02-11,23.46,SL,-500.58,-10.01,5
TYRA,פריצה,2026-01-20,29.51,26.56,35.41,100.0,2026-02-12,26.56,SL,-499.83,-10.0,17
BIPC,תמיכה,2025-12-17,44.71,40.24,53.65,100.0,2026-02-17,49.26,TIME,508.83,10.18,40
BTU,פריצה,2026-01-29,36.13,32.52,43.36,100.0,2026-02-17,32.52,SL,-499.58,-9.99,12
AVO,תמיכה,2026-01-15,12.29,11.06,14.75,100.0,2026-02-18,14.75,TP,1000.81,20.02,22
CLW,תמיכה,2026-02-12,17.22,15.5,20.66,100.0,2026-02-19,15.5,SL,-499.42,-9.99,4
ALRM,תמיכה,2026-01-29,48.87,43.98,58.64,100.0,2026-02-23,43.98,SL,-500.31,-10.01,16
BBCP,תמיכה,2026-01-27,5.77,5.19,6.92,100.0,2026-02-26,6.92,TP,996.53,19.93,21
CARS,תמיכה,2026-02-11,10.95,9.86,13.14,100.0,2026-02-26,9.86,SL,-497.72,-9.95,10
BBSI,פריצה,2026-02-18,32.7,29.43,39.24,100.0,2026-02-26,29.43,SL,-500.0,-10.0,6
AMBA,פריצה,2026-02-06,63.64,57.28,76.37,100.0,2026-02-27,57.28,SL,-499.69,-9.99,14
ABG,פריצה,2026-02-11,232.29,209.06,278.75,100.0,2026-03-02,209.06,SL,-500.02,-10.0,12
CCOI,תמיכה,2026-02-23,17.87,16.08,21.44,100.0,2026-03-02,21.44,TP,998.88,19.98,5
ALHC,פריצה,2026-02-17,20.59,18.53,24.71,100.0,2026-03-03,18.53,SL,-500.24,-10.0,10
CCNE,פריצה,2026-02-11,29.85,26.87,35.82,100.0,2026-03-06,26.87,SL,-499.16,-9.98,16
CBAN,פריצה,2026-01-08,18.25,16.43,21.9,100.0,2026-03-09,19.6,TIME,369.86,7.4,40
FSBW,פריצה,2026-01-08,41.84,37.66,50.21,100.0,2026-03-09,39.45,TIME,-285.61,-5.71,40
AOSL,תמיכה,2026-02-06,21.36,19.22,25.63,100.0,2026-03-09,19.22,SL,-500.94,-10.02,20
EAF,תמיכה,2026-02-17,6.32,5.69,7.58,100.0,2026-03-09,5.69,SL,-498.42,-9.97,14
BALY,פריצה,2026-02-26,13.89,12.5,16.67,100.0,2026-03-09,12.5,SL,-500.36,-10.01,7
DORM,פריצה,2026-02-26,116.55,104.89,139.86,100.0,2026-03-09,104.89,SL,-500.21,-10.0,7
ATRO,פריצה,2026-03-06,60.65,54.59,72.78,100.0,2026-03-12,54.59,SL,-499.59,-9.99,4
ALRS,פריצה,2026-01-14,23.98,21.58,28.78,100.0,2026-03-13,23.56,TIME,-87.57,-1.75,40
AEHR,פריצה,2026-03-09,40.88,36.79,49.06,100.0,2026-03-13,36.79,SL,-500.24,-10.0,4
HRI,פריצה,2026-03-09,121.16,109.04,145.39,100.0,2026-03-13,109.04,SL,-500.17,-10.0,4
CHMG,פריצה,2026-03-02,56.19,50.57,67.43,100.0,2026-03-19,50.57,SL,-500.09,-10.0,13
AEHR,פריצה,2026-03-19,37.76,33.98,45.31,100.0,2026-03-20,33.98,SL,-500.53,-10.01,1
ANDE,פריצה,2026-01-26,60.2,54.18,72.24,100.0,2026-03-24,71.53,TIME,941.03,18.82,40
AROW,פריצה,2026-01-30,33.81,30.43,40.57,100.0,2026-03-30,33.35,TIME,-68.03,-1.36,40
BDC,פריצה,2026-03-09,122.9,110.61,147.48,100.0,2026-03-30,110.61,SL,-500.0,-10.0,15
CNX,פריצה,2026-03-13,42.14,37.93,50.57,100.0,2026-04-01,37.93,SL,-499.53,-9.99,13
NWE,פריצה,2026-02-05,69.84,62.86,83.81,100.0,2026-04-06,68.11,TIME,-123.85,-2.48,40
BATRK,תמיכה,2026-02-09,39.7,35.73,47.64,100.0,2026-04-08,44.11,TIME,555.42,11.11,40
DUOL,תמיכה,2026-03-20,98.05,88.25,117.66,100.0,2026-04-09,88.25,SL,-499.75,-9.99,13
ASTS,פריצה,2026-04-08,96.46,86.81,115.75,100.0,2026-04-15,86.81,SL,-500.21,-10.0,5
FPI,פריצה,2026-02-19,11.91,10.72,14.29,100.0,2026-04-17,11.79,TIME,-50.38,-1.01,40
URBN,פריצה,2026-04-01,63.72,57.35,76.46,100.0,2026-04-20,76.46,TP,999.69,19.99,12
ASTS,פריצה,2026-04-16,90.94,81.85,109.13,100.0,2026-04-20,81.85,SL,-499.78,-10.0,2
HRMY,תמיכה,2026-03-13,27.61,24.85,33.13,100.0,2026-04-21,33.13,TP,999.64,19.99,26
KWR,תמיכה,2026-04-06,120.43,108.39,144.52,100.0,2026-04-22,144.52,TP,1000.17,20.0,12
WW,פריצה,2026-04-22,10.0,9.0,12.0,100.0,2026-04-23,9.0,SL,-500.0,-10.0,1
BKH,פריצה,2026-02-26,73.83,66.45,88.6,100.0,2026-04-24,74.17,TIME,23.03,0.46,40
CCB,תמיכה,2026-02-27,74.19,66.77,89.03,100.0,2026-04-27,83.28,TIME,612.62,12.25,40
FMNB,תמיכה,2026-03-02,12.97,11.67,15.56,100.0,2026-04-28,14.37,TIME,539.71,10.79,40
ABCB,פריצה,2026-03-03,79.34,71.41,95.21,100.0,2026-04-29,84.32,TIME,313.84,6.28,40
APLE,תמיכה,2026-03-09,12.03,10.83,14.44,100.0,2026-05-05,13.61,TIME,656.69,13.13,40
CNS,תמיכה,2026-03-09,64.25,57.83,77.1,100.0,2026-05-05,69.54,TIME,411.67,8.23,40
FOXF,תמיכה,2026-03-09,16.37,14.73,19.64,100.0,2026-05-05,17.66,TIME,394.01,7.88,40
AVPT,תמיכה,2026-04-10,8.99,8.09,10.79,100.0,2026-05-07,10.79,TP,1001.11,20.02,19
UTI,פריצה,2026-04-29,36.08,32.47,43.3,100.0,2026-05-07,32.47,SL,-500.28,-10.01,6
BLX,פריצה,2026-03-13,48.19,43.37,57.83,100.0,2026-05-11,52.95,TIME,493.88,9.88,40
NRDS,תמיכה,2026-05-07,9.77,8.79,11.72,100.0,2026-05-11,8.79,SL,-501.54,-10.03,2
BKE,פריצה,2026-04-17,54.62,49.16,65.54,100.0,2026-05-12,49.16,SL,-499.82,-10.0,17
RAMP,פריצה,2026-04-22,29.45,26.5,35.34,100.0,2026-05-18,35.34,TP,1000.0,20.0,18
EPRT,תמיכה,2026-03-24,31.1,27.99,37.32,100.0,2026-05-20,31.31,TIME,33.76,0.68,40
BKSY,פריצה,2026-05-13,41.15,37.03,49.38,100.0,2026-05-26,49.38,TP,1000.0,20.0,8
ITIC,פריצה,2026-03-30,219.22,197.3,263.06,100.0,2026-05-27,241.45,TIME,507.02,10.14,40
MFA,פריצה,2026-03-30,9.64,8.68,11.57,100.0,2026-05-27,9.6,TIME,-20.75,-0.41,40
ATLC,פריצה,2026-05-05,77.59,69.83,93.11,100.0,2026-05-27,93.11,TP,1000.13,20.0,15
FN,פריצה,2026-05-27,686.9,618.21,824.28,100.0,2026-06-01,618.21,SL,-500.0,-10.0,3
UTI,פריצה,2026-05-11,36.75,33.08,44.1,100.0,2026-06-03,44.1,TP,1000.0,20.0,16
ARKO,פריצה,2026-04-24,6.72,6.05,8.06,100.0,2026-06-10,8.06,TP,997.02,19.94,32
CMPR,פריצה,2026-05-07,91.98,82.78,110.38,100.0,2026-06-15,82.78,SL,-500.11,-10.0,26
AIR,פריצה,2026-06-03,111.36,100.22,133.63,100.0,2026-06-15,133.63,TP,999.91,20.0,8
MGY,פריצה,2026-04-21,28.71,25.84,34.45,100.0,2026-06-17,26.86,TIME,-322.19,-6.44,40
GTLS,פריצה,2026-04-22,208.08,187.27,249.7,100.0,2026-06-18,207.99,TIME,-2.16,-0.04,40
ASTS,פריצה,2026-06-15,87.57,78.81,105.08,100.0,2026-06-18,78.81,SL,-500.17,-10.0,3
ESQ,פריצה,2026-04-23,114.65,103.19,137.58,100.0,2026-06-22,114.04,TIME,-26.6,-0.53,40
CATY,פריצה,2026-04-27,55.62,50.06,66.74,100.0,2026-06-24,61.62,TIME,539.37,10.79,40
MTX,פריצה,2026-04-28,72.79,65.51,87.35,100.0,2026-06-25,78.82,TIME,414.21,8.28,40
ATRC,תמיכה,2026-04-29,27.34,24.61,32.81,100.0,2026-06-26,30.18,TIME,519.39,10.39,40
HSHP,פריצה,2026-05-26,14.91,13.42,17.89,100.0,2026-06-26,13.42,SL,-499.66,-9.99,22
ALKT,תמיכה,2026-06-18,14.68,13.21,17.62,100.0,2026-06-30,17.62,TP,1001.36,20.03,7
GDYN,תמיכה,2026-06-25,5.21,4.69,6.25,100.0,2026-07-01,6.25,TP,998.08,19.96,4
BFC,פריצה,2026-05-05,145.68,131.11,174.82,100.0,2026-07-02,151.8,TIME,210.05,4.2,40
CCNE,פריצה,2026-05-05,30.79,27.71,36.95,100.0,2026-07-02,33.69,TIME,470.93,9.42,40
